IPAddress,RowId,Description,Tagname,RTUNumber,RawType,Location,Hkey,Signaltype,Equipment
425536,16787117,Pandan2PS-AIN-C2-P15,S505-AIN-C2-P15,505,1,Pandan2PS,42553616787117,Analog,Others
425536,16787118,Pandan2PS-AIN-C2-P16,S505-AIN-C2-P16,505,1,Pandan2PS,42553616787118,Analog,Others
425473,16792797,MacRitchie-Suction-Pressure-1,S504-Suction-Pressure-1,504,1,MacRitchie,42547316792797,Analog,Pressure
425473,16792800,MacRitchie-Delivery-Pressure-1,S504-Delivery-Pressure-1,504,1,MacRitchie,42547316792800,Analog,Pressure
425473,16792803,MacRitchie-Delivery-Pressure-2,S504-Delivery-Pressure-2,504,1,MacRitchie,42547316792803,Analog,Pressure
25198081,16792805,MacRitchie-Flow-Rate3,S504-FLOW-Rate3,504,-1,MacRitchie,2519808116792805,Digital,Others
425473,16792806,MacRitchie-LT1-Main-Voltage,S504-LT1-MAIN-VOLT,504,1,MacRitchie,42547316792806,Analog,Voltage
425473,16792808,MacRitchie-Suction-Pressure-2,S504-Suction-Pressure-2,504,1,MacRitchie,42547316792808,Analog,Pressure
425473,16792809,MacRitchie-LT2-Main-Voltage,S504-LT2-MAIN-VOLT,504,1,MacRitchie,42547316792809,Analog,Voltage
425473,16793028,MacRitchie-Flow-Volume-1,S504-FLOW-VOL-1,504,5,MacRitchie,42547316793028,Analog,Flowrate
425473,16793029,MacRitchie-Flow-Volume-2,S504-FLOW-VOL-2,504,5,MacRitchie,42547316793029,Analog,Flowrate
25198081,16793030,MacRitchie-Flow-Volume-3,S504-FLOW-VOL-3,504,-1,MacRitchie,2519808116793030,Digital,Others
425472,16787680,MacRitchie-Rain-Fall,S504-RAIN-FALL,504,5,MacRitchie,42547216787680,Analog,Others
0,16779041,Sarimbun-RF Daily,S443-RAIN-FALL-C1,0,1,Sarimbun,016779041,Analog,Others
0,16779042,MuraiPS-RF Daily,S508-RAIN-FALL-C1,0,1,MuraiPS,016779042,Analog,Others
0,16779043,Kranji2PS Mains Flow Volume Daily,S420-FLOW-VOLUME-C,0,1,Kranji2PS Mains Flow Volume Daily,016779043,Analog,Flowrate
0,16779044,Kranji2PS-HT-PUMP1-KWH-C,S420-HT-PUMP1-KWH-C,0,1,Kranji2PS,016779044,Analog,Others
0,16779254,JurongTG-IMP Stock,S434-STOCK,0,1,JurongTG,016779254,Analog,Others
0,16779330,PoyanTG-IMP Stock,S442-STOCK,0,1,PoyanTG,016779330,Analog,Others
0,16779338,PulauTekong-IMP Stock,S510-STOCK,0,1,PulauTekong,016779338,Analog,Others
0,16779346,SerangoonTG-IMP Stock,S602-STOCK,0,1,SerangoonTG,016779346,Analog,Others
0,16781257,CWOC-CRAC_HUMIDITY,CWOC-CRAC_HUMIDITY,0,1,CWOC,016781257,Analog,Others
0,16781285,CWOC-CRAC_TEMPERATURE,CWOC-CRAC_TEMPERATURE,0,1,CWOC,016781285,Analog,Temperature
421056,16781664,KranjiTG-ACCIN-C6-P15,S435-ACCIN-C6-P15,435,5,KranjiTG,42105616781664,Analog,Others
425664,16815908,TengehPS-Dissolved-Oxygen,S507-DISSOLVED_OXYGEN,507,1,TengehPS,42566416815908,Analog,Dissolved Oxygen
425664,16815909,TengehPS-Temperature,S507-TEMPERATURE,507,1,TengehPS,42566416815909,Analog,Temperature
0,16817216,Krangji -SEASON1-LA,S435-SEASON1-LA,0,1,Krangji ,016817216,Analog,Others
0,16817217,Krangji -SEASON1-HA,S435-SEASON1-HA,0,1,Krangji ,016817217,Analog,Others
0,16817218,Krangji -SEASON1-TOL,S435-SEASON1-TOL,0,1,Krangji ,016817218,Analog,Others
0,16817219,Krangji -SEASON2-LA,S435-SEASON2-LA,0,1,Krangji ,016817219,Analog,Others
0,16817220,Krangji -SEASON2-HA,S435-SEASON2-HA,0,1,Krangji ,016817220,Analog,Others
0,16817221,Krangji -SEASON2-TOL,S435-SEASON2-TOL,0,1,Krangji ,016817221,Analog,Others
0,16817222,Krangji -SEASON3-LA,S435-SEASON3-LA,0,1,Krangji ,016817222,Analog,Others
0,16817223,Krangji -SEASON3-HA,S435-SEASON3-HA,0,1,Krangji ,016817223,Analog,Others
0,16817224,Krangji -SEASON3-TOL,S435-SEASON3-TOL,0,1,Krangji ,016817224,Analog,Others
0,16817225,Krangji -SEASON4-LA,S435-SEASON4-LA,0,1,Krangji ,016817225,Analog,Others
0,16817226,Krangji -SEASON4-HA,S435-SEASON4-HA,0,1,Krangji ,016817226,Analog,Others
0,16817227,Krangji -SEASON4-TOL,S435-SEASON4-TOL,0,1,Krangji ,016817227,Analog,Others
0,16817228,Krangji -SEASON1-STOCK-LA,S435-SEASON1-STOCK-LA,0,1,Krangji ,016817228,Analog,Others
0,16817229,Krangji -SEASON1-STOCK-HA,S435-SEASON1-STOCK-HA,0,1,Krangji ,016817229,Analog,Others
0,16817230,Krangji -SEASON1-STOCK-TOL,S435-SEASON1-STOCK-TOL,0,1,Krangji ,016817230,Analog,Others
0,16817231,Krangji -SEASON2-STOCK-LA,S435-SEASON2-STOCK-LA,0,1,Krangji ,016817231,Analog,Others
0,16817232,Krangji -SEASON2-STOCK-HA,S435-SEASON2-STOCK-HA,0,1,Krangji ,016817232,Analog,Others
0,16817233,Krangji -SEASON2-STOCK-TOL,S435-SEASON2-STOCK-TOL,0,1,Krangji ,016817233,Analog,Others
0,16817234,Krangji -SEASON3-STOCK-LA,S435-SEASON3-STOCK-LA,0,1,Krangji ,016817234,Analog,Others
0,16817235,Krangji -SEASON3-STOCK-HA,S435-SEASON3-STOCK-HA,0,1,Krangji ,016817235,Analog,Others
0,16817236,Krangji -SEASON3-STOCK-TOL,S435-SEASON3-STOCK-TOL,0,1,Krangji ,016817236,Analog,Others
0,16817237,Krangji -SEASON4-STOCK-LA,S435-SEASON4-STOCK-LA,0,1,Krangji ,016817237,Analog,Others
0,16817238,Krangji -SEASON4-STOCK-HA,S435-SEASON4-STOCK-HA,0,1,Krangji ,016817238,Analog,Others
0,16817239,Krangji -SEASON4-STOCK-TOL,S435-SEASON4-STOCK-TOL,0,1,Krangji ,016817239,Analog,Others
425856,16817380,S510-Reservoir Level-SP,S510-Reservoir-Level-SP,510,1,S510,42585616817380,Analog,Others
425856,16817381,PulauTekong-Compressor1-Discharge-Flow,S510-COMP1-DISCHARGE-FLOW,510,1,PulauTekong,42585616817381,Analog,Pressure
425856,16817382,PulauTekong-Compressor1-Discharge-Pressure,S510-COMP1-DISCHARGE-PRESS,510,1,PulauTekong,42585616817382,Analog,Pressure
425856,16817383,PulauTekong-Compressor1-Discharge-Temperature,S510-COMP1-DISCHARGE-TEMP,510,1,PulauTekong,42585616817383,Analog,Temperature
425856,16817384,PulauTekong-Dissolved-Oxygen,S510-DISSOLVED-OXYGEN-LVL,510,1,PulauTekong,42585616817384,Analog,Dissolved Oxygen
0,16780824,Krangi2PS-RF Daily,S420-RAIN-FALL-C1,0,1,Krangi2PS,016780824,Analog,Others
0,16783521,BedokPS-RF Daily,S506-RAIN-FALL-C1,0,1,BedokPS,016783521,Analog,Others
0,16783522,MarinaBarrage-RF Daily,S601-RAIN-FALL-C1,0,1,MarinaBarrage,016783522,Analog,Others
0,16780802,Pandan2PS-RF Daily,S505-RAIN-FALL-C1,0,1,Pandan2PS,016780802,Analog,Others
413185,16793543,SimpangKiriPS-Pressure,S312-Pressure,312,1,SimpangKiriPS,41318516793543,Analog,Pressure
413185,16793544,S312-Level-Sensor,S312-Level-Sensor,312,1,S312,41318516793544,Analog,Others
413185,16793545,SimpangKiriPS-Flow-Rate,S312-Flow-Rate,312,1,SimpangKiriPS,41318516793545,Analog,Flowrate
393920,16817514,BedokIPU800-FLOW1,S511-FLOW1,11,1,BedokIPU800,39392016817514,Analog,Flowrate
393920,16818364,BedokIPU800-ValvePosition,S511-ValveInputValue,11,1,BedokIPU800,39392016818364,Analog,Others
393920,16818366,BedokIPU800-FLOW2,S511-FLOW2,11,1,BedokIPU800,39392016818366,Analog,Flowrate
425793,16780791,UpperPeirce-UPR-Reservoir-Level,S509-UPR-RESERVOIR-LEVEL,509,1,UpperPeirce,42579316780791,Analog,Others
393920,16817545,BedokIPU800-Totalizer1,S511-Totalizer1,11,5,BedokIPU800,39392016817545,Analog,Others
393920,16817641,BedokIPU800-Totalizer2,S511-Totalizer2,11,5,BedokIPU800,39392016817641,Analog,Others
438787,16796076,S712-Compressor1-Temp,S712-Compressor1-Temp,712,1,S712,43878716796076,Analog,Temperature
0,16799520,SgMandaiIntake-RTU-COMM-Statistics,S301-RTUCOMM-C,0,1,SgMandaiIntake,016799520,Analog,Others
0,16817680,SgMandaiKechil-RTU-COMM-Statistics,S302-RTUCOMM-C,0,1,SgMandaiKechil,016817680,Analog,Others
0,16817681,SgMandaiAbst-RTU-COMM-Statistics,S303-RTUCOMM-C,0,1,SgMandaiAbst,016817681,Analog,Others
0,16817682,SgSembawangKechil-RTU-COMM-Statistics,S304-RTUCOMM-C,0,1,SgSembawangKechil,016817682,Analog,Others
0,16819290,SgPangSua-RTU-COMM-Statistics,S305-RTUCOMM-C,0,1,SgPangSua,016819290,Analog,Others
0,16819291,SgSembawangAbst-RTU-COMM-Statistics,S306-RTUCOMM-C,0,1,SgSembawangAbst,016819291,Analog,Others
0,16819292,SgMandaiRelift-RTU-COMM-Statistics,S310-RTUCOMM-C,0,1,SgMandaiRelift,016819292,Analog,Others
0,16819293,WestSeletarPS-RTU-COMM-Statistics,S311-RTUCOMM-C,0,1,WestSeletarPS,016819293,Analog,Others
0,16819294,SimpangKiriPS-RTU-Comm-Statistics,S312-RTUCOMM-C,0,1,SimpangKiriPS,016819294,Analog,Others
0,16819295,Kranji2PS-RTU-COMM-Statistics,S420-RTUCOMM-C,0,1,Kranji2PS,016819295,Analog,Others
0,16819296,Pandan1PS-RTUCOMM-STATISTICS,S421-RTUComm-Statistics,0,1,Pandan1PS,016819296,Analog,Others
0,16819297,JurongPS-RTU-COMM-Statistics,S422-RTUCOMM-C,0,1,JurongPS,016819297,Analog,Others
0,16819298,UpperSeletarPS-RTU-COMM-Statistics,S423-RTUCOMM-C,0,1,UpperSeletarPS,016819298,Analog,Others
0,16819299,JurongTG-RTU-COMM-Statistics,S434-RTUCOMM-C,0,1,JurongTG,016819299,Analog,Others
0,16819300,KranjiTG-RTU-COMM-Statistics,S435-RTUCOMM-C,0,1,KranjiTG,016819300,Analog,Others
0,16819301,PandanTG-RTU-COMM-Statistics,S438-RTUCOMM-C,0,1,PandanTG,016819301,Analog,Others
0,16819302,Pandan1extPS-RTU-COMM-Statistics,S439-RTUCOMM-C,0,1,Pandan1extPS,016819302,Analog,Others
0,16819303,PoyanTG-RTU-COMM-Statistics,S442-RTUCOMM-C,0,1,PoyanTG,016819303,Analog,Others
0,16819304,SarimbunPS-RTU-COMM-Statistics,S443-RTUCOMM-C,0,1,SarimbunPS,016819304,Analog,Others
0,16819305,Kranji1PS-RTU-COMM-Statistics,S502-RTUCOMM-C,0,1,Kranji1PS,016819305,Analog,Others
0,16819306,LowerPeircePS-RTU-COMM-Statistics,S503-RTUCOMM-C,0,1,LowerPeircePS,016819306,Analog,Others
0,16819307,MacritchiePS-RTU-COMM-Statistics,S504-RTUCOMM-C,0,1,MacritchiePS,016819307,Analog,Others
0,16819308,Pandan2PS-RTU-COMM-Statistics,S505-RTUCOMM-C,0,1,Pandan2PS,016819308,Analog,Others
0,16819309,BedokPS-RTU-COMM-Statistics,S506-RTUCOMM-C,0,1,BedokPS,016819309,Analog,Others
0,16819310,TengehPS-RTU-COMM-Statistics,S507-RTUCOMM-C,0,1,TengehPS,016819310,Analog,Others
0,16819311,MuraiPS-RTU-COMM-Statistics,S508-RTUCOMM-C,0,1,MuraiPS,016819311,Analog,Others
0,16819312,UpperPeircePS-RTU-COMM-Statistics,S509-RTUCOMM-C,0,1,UpperPeircePS,016819312,Analog,Others
0,16819313,PulauTekongIR-RTU-COMM-Statistics,S510-RTUCOMM-C,0,1,PulauTekongIR,016819313,Analog,Others
0,16819314,BedokIPU800-RTU-COMM-Statistics,S511-RTUCOMM-C,0,1,BedokIPU800,016819314,Analog,Others
0,16819315,BishanPark-RTU-COMM-Statistics,S604-RTUCOMM-C,0,1,BishanPark,016819315,Analog,Others
0,16819316,Leachate-RTU-COMM-Statistics,S607-RTUCOMM-C,0,1,Leachate,016819316,Analog,Others
0,16819317,Wetland-RTU-COMM-Statistics,S608-RTUCOMM-C,0,1,Wetland,016819317,Analog,Others
0,16819318,MarinaBarrage-RTU-COMM-Statistics,S601-RTUCOMM-C,0,1,MarinaBarrage,016819318,Analog,Others
0,16819319,PunggolSerangoon-RTU-COMM-Statistics,S605-RTUCOMM-C,0,1,PunggolSerangoon,016819319,Analog,Others
0,16819320,PunggolTG-RTU-COMM-Statistics,S603-RTUCOMM-C,0,1,PunggolTG,016819320,Analog,Others
0,16819321,SeragoonTG-RTU-COMM-Statistics,S602-RTUCOMM-C,0,1,SeragoonTG,016819321,Analog,Others
0,16819322,BedokPond1-RTU-COMM-Statistics,S701-RTUCOMM-C,0,1,BedokPond1,016819322,Analog,Others
0,16819323,BedokPond2-RTU-COMM-Statistics,S702-RTUCOMM-C,0,1,BedokPond2,016819323,Analog,Others
0,16819324,BedokPond3-RTU-COMM-Statistics,S703-RTUCOMM-C,0,1,BedokPond3,016819324,Analog,Others
0,16819325,BedokPond4-RTU-COMM-Statistics,S704-RTUCOMM-C,0,1,BedokPond4,016819325,Analog,Others
0,16819326,BedokDiversion-RTU-COMM-Statistics,S705-RTUCOMM-C,0,1,BedokDiversion,016819326,Analog,Others
0,16819327,LowerSeletarTG-RTU-COMM-Statistics,S706-RTUCOMM-C,0,1,LowerSeletarTG,016819327,Analog,Others
0,16819328,LowerSeletarPS-RTU-COMM-Statistics,S707-RTUCOMM-C,0,1,LowerSeletarPS,016819328,Analog,Others
0,16819329,TampinesPondB-RTU-COMM-Statistics,S708-RTUCOMM-C,0,1,TampinesPondB,016819329,Analog,Others
0,16819330,TampinesPondE-RTU-COMM-Statistics,S709-RTUCOMM-C,0,1,TampinesPondE,016819330,Analog,Others
0,16819331,YanKitDiversion-RTU-COMM-Statistics,S710-RTUCOMM-C,0,1,YanKitDiversion,016819331,Analog,Others
0,16819332,YanKitPondPS-RTU-COMM-Statistics,S711-RTUCOMM-C,0,1,YanKitPondPS,016819332,Analog,Others
0,16819333,YishunPondPS-RTU-COMM-Statistics,S712-RTUCOMM-C,0,1,YishunPondPS,016819333,Analog,Others
0,16819334,BtTimahFG-RTU-COMM-Statistics,S713-RTUCOMM-C,0,1,BtTimahFG,016819334,Analog,Others
0,16819335,PooleRd-RTU-COMM-Statistics,S714-RTUCOMM-C,0,1,PooleRd,016819335,Analog,Others
0,16819336,OperaEstate-RTU-COMM-Statistics,S715-RTUCOMM-C,0,1,OperaEstate,016819336,Analog,Others
0,16819337,Wimborne-RTU-COMM-Statistics,S716-RTUCOMM-C,0,1,Wimborne,016819337,Analog,Others
438090,16803754,BedokPond1-Main Incoming MCCB Temp,S701-main_mccb_temp,701,1,BedokPond1,43809016803754,Analog,Temperature
438090,16803757,BedokPond1-Raw Water Pump1 Temp,S701-rwp1_temp,701,1,BedokPond1,43809016803757,Analog,Temperature
438090,16803760,BedokPond1-Raw Water Pump2 Temp,S701-rwp2_temp,701,1,BedokPond1,43809016803760,Analog,Temperature
438090,16803763,BedokPond1-Drainage Pump Temp,S701-drain_p_temp,701,1,BedokPond1,43809016803763,Analog,Temperature
438090,16803769,BedokPond1-KWH Totalizer,S701-kwh_totalizer,701,1,BedokPond1,43809016803769,Analog,Others
438728,16811588,YankitPondPS-Main Incoming MCCB Temp,S711-main_mccb_temp,711,1,YankitPondPS,43872816811588,Analog,Temperature
438728,16811589,YankitPondPS-Raw Water Pump1 Temp,S711-rwp1_temp,711,1,YankitPondPS,43872816811589,Analog,Temperature
438728,16811590,YankitPondPS-Raw Water Pump2 Temp,S711-rwp2_temp,711,1,YankitPondPS,43872816811590,Analog,Temperature
438728,16811591,YankitPondPS-Drainage Pump Temp,S711-drain_p_temp,711,1,YankitPondPS,43872816811591,Analog,Temperature
438728,16811592,YankitPondPS-KWH Totalizer,S711-kwh_totalizer,711,1,YankitPondPS,43872816811592,Analog,Others
425984,16820845,KranjiIPU-FLOW,S512-FLOW,512,1,KranjiIPU,42598416820845,Analog,Flowrate
426112,16821102,UpperSeletarIPU-FLOW,S514-FLOW,514,1,UpperSeletarIPU,42611216821102,Analog,Flowrate
426048,16823294,UpperPeirceIPU-FLOW,S513-FLOW,513,1,UpperPeirceIPU,42604816823294,Analog,Flowrate
426048,16823295,UpperPeirceIPU-Flow-Totalizer,S513-Totalizer,513,5,UpperPeirceIPU,42604816823295,Analog,Flowrate
426176,16823331,PunggolIPU-FLOW,S515-FLOW,515,1,PunggolIPU,42617616823331,Analog,Flowrate
426176,16823332,PunggolIPU-Flow-Totalizer,S515-Totalizer,515,5,PunggolIPU,42617616823332,Analog,Flowrate
426240,16823385,SerangoonIPU-FLOW,S516-FLOW,516,1,SerangoonIPU,42624016823385,Analog,Flowrate
426240,16823386,SerangoonIPU-Flow-Totalizer,S516-Totalizer,516,5,SerangoonIPU,42624016823386,Analog,Flowrate
438848,16823580,BukitTimahFG-CPU-Temperature,S713-CPU-TEMP,713,1,BukitTimahFG,43884816823580,Analog,Temperature
426304,16795079,S517-Upstream-Water-Level,S517-Upstream-Water-Level,517,1,S517,42630416795079,Analog,Others
426304,16795080,S517-Downstream-Water-Level,S517-Downstream-Water-Level,517,1,S517,42630416795080,Analog,Others
426368,16823648,FortRoadTG-Upstream-Water-Level,S518-Upstream-Water-Level,518,1,FortRoadTG,42636816823648,Analog,Others
426368,16823649,FortRoadTG-Downstream-Water-Level,S518-Downstream-Water-Level,518,1,FortRoadTG,42636816823649,Analog,Others
426432,16823795,BroadrickRoadTG-Upstream-Water-Level,S519-Upstream-Water-Level,519,1,BroadrickRoadTG,42643216823795,Analog,Others
426432,16823796,BroadrickRoadTG-Downstream-Water-Level,S519-Downstream-Water-Level,519,1,BroadrickRoadTG,42643216823796,Analog,Others
426496,16823965,ArthurRoadTG-Upstream-Water-Level,S520-Upstream-Water-Level,520,1,ArthurRoadTG,42649616823965,Analog,Others
426496,16823966,ArthurRoadTG-Downstream-Water-Level,S520-Downstream-Water-Level,520,1,ArthurRoadTG,42649616823966,Analog,Others
420224,16824075,JurongPS-Hr-RunTime-P1,S422-Hr-RunTime-P1,422,1,JurongPS,42022416824075,Analog,Others
420224,16824076,JurongPS-Hr-RunTime-P2,S422-Hr-RunTime-P2,422,1,JurongPS,42022416824076,Analog,Others
420224,16824077,JurongPS-Hr-RunTime-P3,S422-Hr-RunTime-P3,422,1,JurongPS,42022416824077,Analog,Others
420096,16824078,Kranji2PS-Hr-RunTime-P1,S420-Hr-RunTime-P1,420,1,Kranji2PS,42009616824078,Analog,Others
420096,16824079,Kranji2PS-Hr-RunTime-P2,S420-Hr-RunTime-P2,420,1,Kranji2PS,42009616824079,Analog,Others
420160,16824080,Pandan1PS-Hr-RunTime-P1,S421-Hr-RunTime-P1,421,1,Pandan1PS,42016016824080,Analog,Others
420160,16824081,Pandan1PS-Hr-RunTime-P2,S421-Hr-RunTime-P2,421,1,Pandan1PS,42016016824081,Analog,Others
420160,16824082,Pandan1PS-Hr-RunTime-P3,S421-Hr-RunTime-P3,421,1,Pandan1PS,42016016824082,Analog,Others
421312,16824083,Pandan1Ext-Hr-RunTime-P1,S439-Hr-RunTime-P1,439,1,Pandan1Ext,42131216824083,Analog,Others
421312,16824084,Pandan1Ext-Hr-RunTime-P2,S439-Hr-RunTime-P2,439,1,Pandan1Ext,42131216824084,Analog,Others
421312,16824085,Pandan1Ext-Hr-RunTime-P3,S439-Hr-RunTime-P3,439,1,Pandan1Ext,42131216824085,Analog,Others
421568,16824086,SarimbunPS-Hr-RunTime-P1,S443-Hr-RunTime-P1-SP,443,1,SarimbunPS,42156816824086,Analog,Others
421568,16824087,SarimbunPS-Hr-Run-Time-P2,S443-Hr-RunTime-P2-SP,443,1,SarimbunPS,42156816824087,Analog,Others
420288,16824088,UpperSeletarPS-Hr-RunTime-P1,S423-Hr-RunTime-P1,423,1,UpperSeletarPS,42028816824088,Analog,Others
420288,16824089,UpperSeletarPS-Hr-RunTime-P2,S423-Hr-RunTime-P2,423,1,UpperSeletarPS,42028816824089,Analog,Others
425600,16824090,BedokPS-Hr-RunTime-P1,S506-Hr-RunTime-P1,506,1,BedokPS,42560016824090,Analog,Others
425600,16824091,BedokPS-Hr-RunTime-P2,S506-Hr-RunTime-P2,506,1,BedokPS,42560016824091,Analog,Others
425600,16824092,BedokPS-Hr-RunTime-P3,S506-Hr-RunTime-P3,506,1,BedokPS,42560016824092,Analog,Others
425600,16824093,BedokPS-Hr-RunTime-P4,S506-Hr-RunTime-P4,506,1,BedokPS,42560016824093,Analog,Others
425344,16824094,Kranji1PS-Hr-RunTime-P1,S502-Hr-RunTime-P1,502,1,Kranji1PS,42534416824094,Analog,Others
425344,16824095,Kranji1PS-Hr-RunTime-P2,S502-Hr-RunTime-P2,502,1,Kranji1PS,42534416824095,Analog,Others
425344,16824096,Kranji1PS-Hr-RunTime-P3,S502-Hr-RunTime-P3,502,1,Kranji1PS,42534416824096,Analog,Others
425344,16824097,Kranji1PS-Hr-RunTime-P4,S502-Hr-RunTime-P4,502,1,Kranji1PS,42534416824097,Analog,Others
425344,16824098,Kranji1PS-Hr-RunTime-P5,S502-Hr-RunTime-P5,502,1,Kranji1PS,42534416824098,Analog,Others
425408,16824099,LowerPeircePS-Hr-RunTime-P1,S503-Hr-RunTime-P1,503,1,LowerPeircePS,42540816824099,Analog,Others
425408,16824100,LowerPeircePS-Hr-RunTime-P2,S503-Hr-RunTime-P2,503,1,LowerPeircePS,42540816824100,Analog,Others
425408,16824101,LowerPeircePS-Hr-RunTime-P3,S503-Hr-RunTime-P3,503,1,LowerPeircePS,42540816824101,Analog,Others
425408,16824102,LowerPeircePS-Hr-RunTime-P4,S503-Hr-RunTime-P4,503,1,LowerPeircePS,42540816824102,Analog,Others
425408,16824103,LowerPeircePS-Hr-RunTime-P5,S503-Hr-RunTime-P5,503,1,LowerPeircePS,42540816824103,Analog,Others
425472,16824104,MacRitchie-Hr-RunTime-P1,S504-Hr-RunTime-P1,504,1,MacRitchie,42547216824104,Analog,Others
425472,16824105,MacRitchie-Hr-RunTime-P2,S504-Hr-RunTime-P2,504,1,MacRitchie,42547216824105,Analog,Others
425472,16824106,MacRitchie-Hr-RunTime-P3,S504-Hr-RunTime-P3,504,1,MacRitchie,42547216824106,Analog,Others
425472,16824107,MacRitchie-Hr-RunTime-P4,S504-Hr-RunTime-P4,504,1,MacRitchie,42547216824107,Analog,Others
425472,16824108,MacRitchie-Hr-RunTime-P5,S504-Hr-RunTime-P5,504,1,MacRitchie,42547216824108,Analog,Others
425536,16824109,Pandan2PS-Hr-RunTime-P1,S505-Hr-RunTime-P1,505,1,Pandan2PS,42553616824109,Analog,Others
425536,16824110,Pandan2PS-Hr-RunTime-P2,S505-Hr-RunTime-P2,505,1,Pandan2PS,42553616824110,Analog,Others
425536,16824111,Pandan2PS-Hr-RunTime-P3,S505-Hr-RunTime-P3,505,1,Pandan2PS,42553616824111,Analog,Others
425536,16824112,Pandan2PS-Hr-RunTime-P4,S505-Hr-RunTime-P4,505,1,Pandan2PS,42553616824112,Analog,Others
425664,16824113,TengehPS-Hr-RunTime-P1,S507-Hr-RunTime-P1,507,1,TengehPS,42566416824113,Analog,Others
425664,16824114,TengehPS-Hr-RunTime-P2,S507-Hr-RunTime-P2,507,1,TengehPS,42566416824114,Analog,Others
425664,16824115,TengehPS-Hr-RunTime-P3,S507-Hr-RunTime-P3,507,1,TengehPS,42566416824115,Analog,Others
425664,16824116,TengehPS-Hr-RunTime-P4,S507-Hr-RunTime-P4,507,1,TengehPS,42566416824116,Analog,Others
425664,16824117,TengehPS-Hr-RunTime-P5,S507-Hr-RunTime-P5,507,1,TengehPS,42566416824117,Analog,Others
425664,16824118,TengehPS-Hr-RunTime-P6,S507-Hr-RunTime-P6,507,1,TengehPS,42566416824118,Analog,Others
425792,16824119,UpperPiercePS-Hr-RunTime-P1,S509-Hr-RunTime-P1,509,1,UpperPiercePS,42579216824119,Analog,Others
425792,16824120,UpperPiercePS-Hr-RunTime-P2,S509-Hr-RunTime-P2,509,1,UpperPiercePS,42579216824120,Analog,Others
425792,16824121,UpperPiercePS-Hr-RunTime-P3,S509-Hr-RunTime-P3,509,1,UpperPiercePS,42579216824121,Analog,Others
425792,16824122,UpperPiercePS-Hr-RunTime-P4,S509-Hr-RunTime-P4,509,1,UpperPiercePS,42579216824122,Analog,Others
425792,16824123,UpperPiercePS-Hr-RunTime-P5,S509-Hr-RunTime-P5,509,1,UpperPiercePS,42579216824123,Analog,Others
425792,16824124,UpperPiercePS-Hr-RunTime-P6,S509-Hr-RunTime-P6,509,1,UpperPiercePS,42579216824124,Analog,Others
420288,16787600,UpperSeletarPS-Hr-RunTime-P3,S423-Hr-RunTime-P3,423,1,UpperSeletarPS,42028816787600,Analog,Others
0,16793382,CWDRC-CRAC_HUMIDITY,CWDRC-CRAC_HUMIDITY,0,1,CWDRC,016793382,Analog,Others
0,16798265,CWDRC-CRAC_TEMPERATURE,CWDRC-CRAC_TEMPERATURE,0,1,CWDRC,016798265,Analog,Temperature
425537,16824278,Pandan2PS-LSB-FLOW VOLUME-1,S505-LSB-FLOW VOLUME-1,505,5,Pandan2PS,42553716824278,Analog,Flowrate
425984,16824435,KranjiIPU-ValvePosition,S512-ValveInputValue,512,1,KranjiIPU,42598416824435,Analog,Others
426112,16824463,UpperSeletarIPU-ValvePosition,S514-ValveInputValue,514,1,UpperSeletarIPU,42611216824463,Analog,Others
425792,16793337,UpperPiercePS-Rain-Fall,S509-RAIN-FALL,509,5,UpperPiercePS,42579216793337,Analog,Others
425794,16794588,UpperPiercePS-Fuel Oil Storange Tank 1 Level,S509-Fuel_Oil_Tank1_Lvl,509,1,UpperPiercePS,42579416794588,Analog,Others
425794,16794590,UpperPiercePS-Fuel Oil Storange Tank 2 Level,S509-Fuel_Oil_Tank2_Lvl,509,1,UpperPiercePS,42579416794590,Analog,Others
420096,16825959,Kranji2PS-HR-RAIN-FALL-C,S420-HR-RAIN-FALL-C,420,1,Kranji2PS,42009616825959,Analog,Others
420160,16825960,Pandan1PS-HR-RAIN-FALL-C,S421-HR-RAIN-FALL-C,421,1,Pandan1PS,42016016825960,Analog,Others
420288,16825961,UpperSeletarPS-HR-RAIN-FALL-C,S423-HR-RAIN-FALL-C,423,1,UpperSeletarPS,42028816825961,Analog,Others
421056,16825984,KranjiTG-HR-RAIN-FALL-C,S435-HR-RAIN-FALL-C,435,1,KranjiTG,42105616825984,Analog,Others
421504,16825985,PoyanTG-HR-RAIN-FALL-C,S442-HR-RAIN-FALL-C,442,1,PoyanTG,42150416825985,Analog,Others
421568,16825986,SarimbunPS-HR-RAIN-FALL-C,S443-HR-RAIN-FALL-C,443,1,SarimbunPS,42156816825986,Analog,Others
425408,16825989,LowerPeircePS-HR-RAIN-FALL-C,S503-HR-RAIN-FALL-C,503,1,LowerPeircePS,42540816825989,Analog,Others
425472,16825990,MacRitchie-HR-RAIN-FALL-C,S504-HR-RAIN-FALL-C,504,1,MacRitchie,42547216825990,Analog,Others
425600,16825991,BedokPS-HR-Flow-Volume,S506-HR-OPT-FV-C,506,1,BedokPS,42560016825991,Analog,Flowrate
425664,16825992,TengehPS-HR-Flow-Volume,S507-HR-OPT-FV-C,507,1,TengehPS,42566416825992,Analog,Flowrate
425728,16825993,MuraiPS-Hr-RunTime-P1,S508-Hr-RunTime-P1,508,1,MuraiPS,42572816825993,Analog,Others
